CLV,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Response,Gender,Total Claim Amount,Coverage,Education,Location Code,Marital Status,Policy Type,Label,State,EmploymentStatus,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
2550.659053,69230,63,31,13,0,1,0,0,283.241868,0,1,2,1,2,1,Oregon,Employed,Special L2,Offer3,Agent,Four-Door Car,Medsize
7771.582097,28054,195,1,63,1,1,0,0,571.663256,2,2,2,1,0,0,Washington,Employed,Corporate L1,Offer3,Agent,SUV,Medsize
4236.301454,25866,109,20,56,0,1,0,0,523.2,2,1,1,1,1,1,California,Medical Leave,Personal L2,Offer1,Agent,Four-Door Car,Small
9025.067525,23675,117,4,31,0,7,0,0,707.925645,2,1,1,1,1,1,Oregon,Medical Leave,Personal L2,Offer1,Branch,Four-Door Car,Medsize
2615.911934,0,71,22,45,0,1,0,1,340.8,0,2,1,1,1,2,California,Unemployed,Personal L1,Offer2,Agent,Two-Door Car,Medsize
2396.219292,0,66,6,71,2,1,1,0,433.160284,0,1,1,1,1,1,Nevada,Unemployed,Personal L3,Offer2,Call Center,Four-Door Car,Large
4784.416267,0,68,16,81,0,6,0,0,326.4,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Branch,Two-Door Car,Medsize
3873.647046,28142,105,18,50,0,1,1,1,701.708239,0,1,1,1,1,2,Nevada,Retired,Personal L3,Offer2,Agent,Sports Car,Medsize
7806.137458,23706,68,1,56,1,2,0,1,326.4,0,1,1,1,0,0,Oregon,Employed,Corporate L3,Offer3,Web,Four-Door Car,Medsize
4717.625727,0,131,0,80,0,1,0,1,628.8,1,1,1,1,1,2,Arizona,Unemployed,Personal L1,Offer2,Agent,SUV,Large
5625.908671,0,85,34,31,0,3,0,1,872.203927,1,1,1,0,0,0,Washington,Unemployed,Corporate L3,Offer2,Call Center,Four-Door Car,Small
5182.941518,83527,64,19,27,1,3,0,0,39.127298,0,2,0,1,1,2,Nevada,Employed,Personal L1,Offer2,Branch,Two-Door Car,Large
6005.214792,26876,76,17,72,0,8,1,1,364.8,1,0,1,0,1,1,Arizona,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
9837.507586,55099,122,33,86,0,3,0,0,260.265417,1,0,0,0,0,2,Arizona,Employed,Corporate L3,Offer2,Branch,Sports Car,Medsize
5206.028448,71661,65,7,92,0,4,0,0,312,0,1,1,1,1,1,Arizona,Employed,Personal L3,Offer4,Branch,Four-Door Car,Small
36293.14678,18047,242,5,50,0,2,0,1,1350.379181,1,1,1,1,1,2,Oregon,Medical Leave,Personal L1,Offer1,Call Center,Luxury SUV,Medsize
2837.109178,90893,70,8,82,0,1,0,1,70.712507,0,1,0,1,1,2,Washington,Employed,Personal L3,Offer1,Agent,Two-Door Car,Medsize
11785.04181,90016,102,28,34,4,2,0,1,20.405935,2,1,0,1,1,1,Nevada,Employed,Personal L2,Offer1,Web,Four-Door Car,Medsize
3124.933827,81285,81,18,2,2,1,0,1,441.765368,1,1,1,0,1,1,California,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
13862.10016,96950,115,20,74,0,2,0,0,633.132017,0,1,1,1,1,2,Nevada,Employed,Personal L2,Offer4,Agent,Sports Car,Large
8200.269735,24814,69,31,48,0,2,0,1,331.2,0,2,1,0,2,2,California,Employed,Special L1,Offer2,Call Center,Two-Door Car,Medsize
8456.268179,0,90,14,16,3,2,0,0,648,1,0,1,0,0,2,Oregon,Unemployed,Corporate L3,Offer1,Agent,Two-Door Car,Medsize
2124.173841,0,61,17,14,1,1,0,1,60.5975,0,1,0,1,1,2,Nevada,Unemployed,Personal L3,Offer4,Web,Two-Door Car,Medsize
9045.111945,52572,113,30,22,0,3,0,0,441.623031,2,2,2,0,1,1,Oregon,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
3187.351993,0,85,27,29,0,1,0,1,595.160486,1,2,1,1,0,2,Arizona,Unemployed,Corporate L2,Offer2,Call Center,Two-Door Car,Large
8113.962284,41701,68,16,74,0,2,0,0,64.646458,0,0,0,1,0,0,California,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
34039.05613,0,104,26,66,0,2,0,1,499.2,0,1,1,0,1,2,Oregon,Unemployed,Personal L3,Offer2,Agent,Sports Car,Medsize
9087.586819,0,80,7,77,0,2,0,1,384,1,0,1,1,0,0,Arizona,Unemployed,Corporate L2,Offer1,Agent,Four-Door Car,Medsize
12519.79639,34179,107,15,26,0,2,0,1,770.4,0,1,1,1,0,2,California,Employed,Corporate L3,Offer2,Web,Sports Car,Medsize
6057.07208,27681,83,13,62,0,9,1,1,398.4,1,1,1,1,1,2,Oregon,Retired,Personal L2,Offer2,Agent,Two-Door Car,Medsize
4967.044248,0,73,34,2,0,4,0,1,359.35328,0,1,1,0,0,0,Arizona,Unemployed,Corporate L3,Offer2,Branch,Four-Door Car,Small
6933.335325,0,70,19,66,1,2,0,0,504,0,1,1,0,1,1,Washington,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
22399.12944,78494,69,21,53,0,2,0,0,78.189401,0,0,0,1,1,2,Washington,Employed,Personal L3,Offer3,Branch,Two-Door Car,Medsize
2162.417356,0,66,18,95,2,1,0,0,316.8,0,1,1,0,1,2,Nevada,Unemployed,Personal L3,Offer1,Branch,Two-Door Car,Medsize
21776.5819,56044,182,27,32,0,2,0,1,952.849701,2,1,1,1,1,2,Oregon,Employed,Personal L3,Offer1,Agent,SUV,Small
9095.049868,37937,116,11,42,0,5,1,1,556.8,0,1,1,1,1,2,Oregon,Employed,Personal L3,Offer2,Call Center,SUV,Medsize
4228.248035,77853,106,12,76,0,1,0,0,165.237444,0,0,0,0,1,2,Arizona,Employed,Personal L2,Offer1,Branch,SUV,Medsize
6521.368813,72608,82,26,19,3,8,1,0,393.6,1,1,1,1,1,1,Arizona,Employed,Personal L1,Offer2,Agent,Four-Door Car,Medsize
10209.02324,36568,128,28,34,0,6,0,1,978.621302,1,0,1,1,1,2,California,Employed,Personal L3,Offer1,Agent,SUV,Medsize
7600.443798,0,110,17,58,2,3,0,1,796.987409,0,0,1,0,1,2,Arizona,Unemployed,Personal L3,Offer2,Branch,SUV,Medsize
3894.623983,59578,98,1,50,1,1,0,0,403.67601,1,1,2,1,0,0,Washington,Employed,Corporate L3,Offer1,Branch,Four-Door Car,Medsize
8510.758196,26032,109,18,25,0,3,0,1,638.098653,0,0,1,1,1,2,Oregon,Employed,Personal L2,Offer2,Web,SUV,Medsize
2712.832687,39618,68,0,55,0,1,0,1,326.4,0,0,1,1,0,0,Oregon,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Small
2258.793954,0,65,8,47,0,1,0,1,625.483498,0,0,1,0,1,1,Arizona,Unemployed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
4815.851943,59438,124,33,55,0,1,0,1,562.667789,1,1,2,0,2,2,California,Employed,Special L2,Offer3,Branch,SUV,Small
8007.399376,0,112,12,93,0,3,1,0,537.6,0,0,1,0,1,2,Washington,Unemployed,Personal L3,Offer1,Web,Sports Car,Medsize
3008.969524,0,87,2,55,0,1,0,1,401.484738,1,1,2,0,1,1,Washington,Unemployed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2530.705137,89451,63,11,2,0,1,1,0,61.769564,0,1,0,0,1,1,Washington,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
10787.11572,44695,91,26,88,0,2,0,1,147.954285,1,0,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
11923.75365,24581,101,2,86,0,2,0,0,484.8,2,0,1,1,1,1,California,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
5186.359717,0,73,27,95,1,6,0,1,194.944319,0,1,2,1,1,1,Arizona,Unemployed,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
10103.64886,72334,129,26,66,3,6,0,0,412.829624,1,1,2,1,0,0,Arizona,Employed,Corporate L2,Offer3,Call Center,SUV,Medsize
6438.995346,19831,83,8,88,0,7,0,1,398.4,1,0,1,1,1,1,Oregon,Medical Leave,Personal L2,Offer1,Agent,Four-Door Car,Medsize
3909.636524,40361,98,3,98,0,1,0,1,71.169255,1,0,0,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
13211.01092,74656,111,0,6,0,2,0,1,504.365927,2,1,2,0,1,1,California,Employed,Personal L2,Offer3,Call Center,Four-Door Car,Medsize
14616.36817,25358,126,1,13,0,2,0,1,750.58561,1,2,1,0,1,2,Oregon,Employed,Personal L1,Offer4,Branch,SUV,Medsize
3732.345012,35461,95,26,57,1,1,0,1,9.214343,1,1,0,1,0,0,California,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
8750.643581,59047,76,2,73,3,2,0,1,364.8,1,2,1,0,1,1,California,Employed,Personal L3,Offer1,Web,Four-Door Car,Medsize
10662.63422,62409,89,16,50,0,2,0,0,392.686432,1,1,2,0,1,1,Nevada,Employed,Personal L2,Offer2,Agent,Four-Door Car,Small
3861.486269,93272,95,3,54,0,1,1,0,281.110788,1,1,2,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
9807.829589,0,135,18,48,0,4,0,0,970.456654,1,1,1,1,1,2,California,Unemployed,Personal L3,Offer1,Branch,Sports Car,Medsize
3252.828464,20166,83,19,28,0,1,0,1,398.4,1,1,1,1,1,2,Oregon,Employed,Personal L3,Offer4,Call Center,Two-Door Car,Medsize
2711.899826,0,74,13,68,0,1,0,0,355.2,0,0,1,0,1,1,Washington,Unemployed,Personal L1,Offer2,Call Center,Four-Door Car,Small
2453.570794,29735,69,3,92,0,1,1,1,331.2,0,1,1,0,1,1,California,Medical Leave,Personal L2,Offer1,Agent,Four-Door Car,Medsize
11228.28966,0,64,1,63,0,2,0,1,772.83851,0,0,1,0,0,0,California,Unemployed,Corporate L3,Offer3,Branch,Four-Door Car,Medsize
23020.89147,97460,114,20,62,0,2,0,0,660.135987,0,0,1,1,1,2,California,Employed,Personal L3,Offer4,Branch,SUV,Medsize
2458.447909,57564,63,5,48,1,1,0,1,302.4,0,1,1,1,1,2,Arizona,Employed,Personal L1,Offer3,Agent,Two-Door Car,Medsize
11160.07706,33232,94,21,81,0,2,0,0,435.527845,1,1,2,1,2,1,Arizona,Employed,Special L2,Offer3,Branch,Four-Door Car,Medsize
13118.74322,11854,113,19,64,0,2,0,0,807.721213,2,1,1,1,1,1,Arizona,Medical Leave,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
6120.185345,23843,79,1,42,0,5,0,0,344.693511,1,1,2,1,1,1,California,Medical Leave,Personal L3,Offer3,Branch,Four-Door Car,Medsize
13881.03947,17961,181,28,51,0,3,0,0,476.707749,2,1,2,1,1,2,Arizona,Disabled,Personal L2,Offer2,Agent,Sports Car,Medsize
4787.472973,0,64,17,84,0,3,0,0,360.110955,0,1,1,1,1,1,California,Unemployed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
8177.048957,54695,103,6,94,0,5,0,0,494.4,0,1,1,1,1,2,Arizona,Employed,Personal L3,Offer1,Branch,SUV,Medsize
3309.248219,85632,82,23,4,0,1,0,1,7.2574,1,1,0,1,1,2,California,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
14635.45158,0,139,5,56,0,2,1,0,667.2,1,1,1,0,1,2,California,Unemployed,Personal L1,Offer1,Call Center,SUV,Medsize
5120.615661,0,76,11,14,4,3,0,0,277.220384,1,0,2,1,1,1,California,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
19253.03441,39895,160,32,45,0,2,0,0,765.591167,2,0,2,1,1,2,Oregon,Employed,Personal L3,Offer3,Agent,SUV,Small
6646.749298,95815,82,6,95,0,3,0,0,393.6,1,1,1,1,1,1,Washington,Employed,Personal L2,Offer3,Call Center,Four-Door Car,Small
8742.472473,37224,74,8,23,0,2,0,0,355.2,0,0,1,0,1,1,California,Employed,Personal L2,Offer3,Agent,Four-Door Car,Small
8467.369513,0,122,2,73,0,5,0,1,1100.088685,1,1,1,0,1,2,California,Unemployed,Personal L1,Offer1,Call Center,SUV,Medsize
6992.531494,94652,86,18,88,0,3,0,0,412.8,1,1,1,1,1,1,Nevada,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
13037.03339,28582,112,27,24,0,2,0,0,537.6,0,1,1,0,1,2,Arizona,Employed,Personal L2,Offer2,Agent,Sports Car,Small
10883.78785,91123,138,32,70,3,8,0,0,103.462381,1,0,0,0,0,0,Nevada,Employed,Corporate L1,Offer1,Agent,SUV,Medsize
9114.276632,85942,116,16,36,2,5,0,1,79.340118,2,1,0,1,1,1,Arizona,Employed,Personal L2,Offer3,Agent,Four-Door Car,Medsize
30442.53824,64321,253,4,75,0,2,0,0,422.438297,2,0,0,0,1,2,Nevada,Employed,Personal L3,Offer1,Agent,Luxury SUV,Medsize
5104.354719,77025,64,18,44,2,3,0,1,380.917107,0,2,1,0,1,2,Arizona,Employed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
2174.111987,16997,65,35,62,3,1,0,1,468,0,0,1,1,1,2,Oregon,Retired,Personal L1,Offer2,Branch,Two-Door Car,Medsize
9890.210998,52408,125,13,12,0,9,0,1,179.125777,1,1,0,1,1,2,California,Employed,Personal L1,Offer1,Agent,Sports Car,Medsize
8719.125849,0,116,7,73,1,7,0,1,556.8,2,1,1,1,1,1,California,Unemployed,Personal L3,Offer2,Branch,Four-Door Car,Large
8516.751366,37573,112,3,21,3,3,0,1,537.6,0,1,1,1,0,0,Nevada,Employed,Corporate L2,Offer1,Call Center,SUV,Medsize
11606.84868,45893,97,3,75,0,2,0,0,465.6,1,0,1,1,1,2,Nevada,Employed,Personal L1,Offer2,Call Center,Two-Door Car,Medsize
3731.504584,0,96,31,34,0,1,1,0,460.8,1,0,1,1,0,0,California,Unemployed,Corporate L3,Offer1,Agent,Four-Door Car,Large
3303.090814,29385,88,18,8,2,1,0,1,422.4,1,1,1,0,1,2,Nevada,Employed,Personal L2,Offer1,Agent,Two-Door Car,Small
8888.875454,21509,81,24,24,1,2,0,1,413.492922,1,1,1,0,1,2,California,Employed,Personal L1,Offer4,Agent,Two-Door Car,Medsize
8173.50314,68144,70,29,98,4,2,0,0,336,0,1,1,1,1,1,Arizona,Employed,Personal L1,Offer1,Web,Four-Door Car,Large
4923.950434,31093,63,3,78,0,3,0,1,302.4,0,1,1,1,1,1,Nevada,Employed,Personal L2,Offer2,Branch,Four-Door Car,Medsize
2823.501795,24350,73,6,89,3,1,0,1,350.4,0,0,1,1,0,0,Arizona,Employed,Corporate L2,Offer2,Branch,Four-Door Car,Medsize
7824.372789,32823,100,1,36,0,8,0,1,480,0,1,1,1,1,2,Washington,Employed,Personal L3,Offer2,Agent,SUV,Medsize
8311.854644,44843,105,14,34,0,3,0,1,391.419263,0,1,2,0,1,2,Washington,Employed,Personal L2,Offer1,Branch,SUV,Medsize
5384.532684,59364,67,25,56,0,5,0,0,321.6,0,2,1,1,0,0,Oregon,Employed,Corporate L1,Offer4,Agent,Four-Door Car,Small
3978.665051,39101,99,34,24,0,1,0,1,167.174678,1,1,0,1,1,1,Oregon,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
6237.507291,0,90,2,46,1,3,0,1,432,1,0,1,1,1,2,California,Unemployed,Personal L3,Offer4,Agent,Two-Door Car,Medsize
6969.880958,27604,92,20,45,1,9,0,0,441.6,1,0,1,1,0,2,Washington,Disabled,Corporate L3,Offer2,Agent,Two-Door Car,Medsize
5024.029643,91603,64,18,37,5,8,0,0,307.2,0,0,1,1,1,1,California,Employed,Personal L2,Offer2,Web,Four-Door Car,Large
8414.080425,59828,104,25,49,0,8,0,0,499.2,0,2,1,1,1,2,Washington,Employed,Personal L1,Offer1,Call Center,SUV,Large
2801.562831,33247,72,26,47,0,1,0,1,284.956298,0,1,2,1,2,1,Nevada,Employed,Special L3,Offer2,Web,Four-Door Car,Medsize
5010.917847,45867,126,31,12,0,1,0,1,604.8,1,1,1,1,1,2,California,Employed,Personal L2,Offer1,Agent,Sports Car,Medsize
4997.780688,54827,64,17,88,0,3,0,0,132.947215,0,1,0,0,1,1,California,Employed,Personal L3,Offer1,Branch,Four-Door Car,Large
2236.085718,0,64,12,56,3,1,0,0,307.2,0,1,1,1,0,2,California,Unemployed,Corporate L1,Offer4,Call Center,Two-Door Car,Medsize
10934.73726,47170,139,4,57,0,3,0,1,667.2,1,1,1,1,0,2,Arizona,Employed,Corporate L3,Offer3,Agent,Sports Car,Medsize
3289.132998,21947,83,17,66,0,1,0,0,366.90936,1,1,2,1,1,1,California,Employed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
14014.10119,39018,117,11,94,0,2,0,0,561.6,0,1,1,1,1,2,Oregon,Employed,Personal L2,Offer3,Branch,SUV,Small
5604.330774,20252,71,0,64,0,3,0,1,198.227061,0,2,2,1,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2912.235077,0,88,29,81,0,1,0,1,633.6,1,1,1,0,1,1,Oregon,Unemployed,Personal L1,Offer3,Agent,Four-Door Car,Medsize
5616.845326,48602,70,30,46,0,5,0,1,487.884823,0,2,1,1,0,2,Oregon,Employed,Corporate L3,Offer3,Agent,Two-Door Car,Small
7504.685954,97849,62,32,45,0,2,0,0,183.117146,0,1,2,1,2,1,California,Employed,Special L3,Offer4,Agent,Four-Door Car,Small
3746.751625,41479,94,14,38,1,1,1,0,19.575683,1,1,0,1,1,2,Oregon,Employed,Personal L1,Offer2,Call Center,Two-Door Car,Large
2959.819985,69746,74,17,91,0,1,0,0,225.032781,0,1,2,0,1,1,Oregon,Employed,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
7725.535708,96748,96,13,68,0,9,0,1,460.8,1,1,1,1,1,2,California,Employed,Personal L3,Offer2,Branch,Two-Door Car,Medsize
13248.63735,25074,112,17,8,0,2,0,1,537.6,2,1,1,1,1,2,Oregon,Employed,Personal L1,Offer1,Branch,Two-Door Car,Medsize
2717.781848,66463,68,28,80,0,1,0,1,326.4,0,2,1,1,1,2,Nevada,Employed,Personal L3,Offer2,Agent,Two-Door Car,Small
2734.149158,34865,69,15,16,0,1,0,1,255.946801,0,0,2,1,0,0,Washington,Employed,Corporate L1,Offer3,Call Center,Four-Door Car,Medsize
9199.388961,37399,116,30,22,0,3,0,1,392.826082,2,1,2,1,1,1,California,Employed,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
29049.71315,21070,195,6,47,0,2,0,1,1404,2,1,1,0,0,2,California,Disabled,Corporate L3,Offer1,Call Center,Sports Car,Small
4956.620638,31562,66,9,5,4,7,0,0,316.8,0,1,1,1,1,1,Oregon,Employed,Personal L2,Offer4,Branch,Four-Door Car,Medsize
5574.959174,54684,71,28,49,2,3,0,0,487.070965,0,2,1,0,1,1,California,Employed,Personal L3,Offer3,Agent,Four-Door Car,Small
9192.592887,37388,117,30,21,0,5,0,1,561.6,0,0,1,1,0,0,Oregon,Employed,Corporate L1,Offer4,Branch,SUV,Medsize
3878.770231,84981,96,6,96,0,1,0,0,4.719043,1,1,0,1,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Small
4419.116971,24046,116,27,47,0,1,0,1,556.8,2,2,1,1,1,2,Nevada,Medical Leave,Personal L2,Offer4,Agent,Two-Door Car,Small
4772.943848,20993,133,35,90,0,1,1,1,638.4,1,0,1,0,1,2,California,Retired,Personal L3,Offer2,Agent,SUV,Medsize
9101.523916,48029,116,9,79,0,7,0,1,556.8,0,1,1,0,1,2,Oregon,Employed,Personal L2,Offer2,Agent,SUV,Medsize
7609.089616,16233,197,17,68,0,1,0,1,1418.4,0,1,1,1,1,0,Arizona,Disabled,Personal L1,Offer4,Web,Luxury Car,Medsize
2668.662697,30718,67,26,49,1,1,0,1,321.6,0,1,1,1,1,2,Arizona,Employed,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
5141.976413,60277,65,32,19,0,7,0,1,146.390518,0,0,0,1,1,1,Oregon,Employed,Personal L1,Offer3,Web,Four-Door Car,Medsize
7451.49202,0,107,6,63,0,8,0,1,770.4,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Agent,SUV,Medsize
2620.167098,31911,68,13,65,0,1,0,1,245.893663,0,1,2,0,1,1,Arizona,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
4909.844198,61402,62,1,69,0,3,0,0,252.157829,0,1,2,0,1,2,Nevada,Employed,Personal L3,Offer1,Agent,Two-Door Car,Medsize
8023.075248,34335,101,18,55,0,3,0,0,484.8,2,1,1,1,0,2,California,Employed,Corporate L2,Offer1,Call Center,Two-Door Car,Small
20446.6023,71467,86,5,34,0,2,0,1,324.879569,1,1,2,0,1,2,Nevada,Employed,Personal L2,Offer3,Branch,Two-Door Car,Medsize
4966.848441,0,74,25,60,0,9,0,1,532.8,0,1,1,0,1,1,Washington,Unemployed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
3549.016697,36168,90,16,14,0,1,0,1,432,1,0,1,0,1,1,Washington,Employed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
5350.367001,58357,137,27,76,2,1,0,0,708.220713,1,1,1,0,1,2,Oregon,Employed,Personal L2,Offer2,Call Center,Sports Car,Medsize
8065.234637,29692,77,3,53,0,2,0,1,449.352139,1,1,1,0,1,1,California,Retired,Personal L2,Offer2,Branch,Four-Door Car,Medsize
7892.824093,29215,67,7,15,0,2,0,1,327.656191,0,0,1,0,1,1,Oregon,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Small
4540.9925,0,61,14,4,0,3,0,0,486.121464,0,0,1,0,1,2,Oregon,Unemployed,Personal L1,Offer2,Agent,Two-Door Car,Medsize
2852.527169,26841,74,33,17,1,1,0,1,418.534381,0,0,1,1,1,1,Washington,Employed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
10720.41744,34837,139,4,2,1,4,0,0,667.2,1,1,1,0,1,2,Arizona,Employed,Personal L3,Offer1,Branch,SUV,Medsize
4795.387295,33068,61,6,77,1,6,0,0,213.038013,0,1,2,1,1,1,Arizona,Employed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
5182.393447,44820,133,12,62,3,1,0,0,336.13217,1,1,2,1,1,2,Washington,Employed,Personal L3,Offer1,Branch,Sports Car,Medsize
22620.74841,49564,193,22,82,0,2,0,0,286.370988,2,1,0,0,0,2,Nevada,Employed,Corporate L3,Offer1,Agent,Sports Car,Medsize
2320.750557,19581,61,32,27,0,1,0,1,377.24342,0,1,1,1,1,1,Arizona,Medical Leave,Personal L1,Offer2,Call Center,Four-Door Car,Medsize
7714.650119,0,74,33,24,0,2,0,1,532.8,0,0,1,0,0,2,Oregon,Unemployed,Corporate L2,Offer3,Agent,Two-Door Car,Medsize
7880.337212,23129,70,10,74,0,2,0,1,491.65337,0,1,1,1,1,1,Oregon,Disabled,Personal L2,Offer1,Agent,Four-Door Car,Medsize
9029.940704,0,138,23,93,0,3,0,1,1376.958592,1,1,1,0,1,2,Washington,Unemployed,Personal L1,Offer1,Agent,SUV,Small
6965.423975,25411,86,8,73,0,8,0,0,242.807725,1,0,2,1,1,1,Arizona,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
15114.40241,28513,100,4,22,1,2,1,0,480,0,0,1,1,1,2,Arizona,Medical Leave,Personal L1,Offer2,Call Center,SUV,Medsize
22523.7063,69346,63,27,42,1,2,0,1,246.284609,0,0,2,1,2,2,Oregon,Employed,Special L3,Offer2,Branch,Two-Door Car,Medsize
10760.17612,74835,133,14,89,0,7,0,0,107.645982,1,0,0,1,0,0,Oregon,Employed,Corporate L2,Offer1,Branch,SUV,Medsize
5808.932598,43282,72,3,3,0,3,0,0,166.799814,0,2,0,0,1,2,Oregon,Employed,Personal L1,Offer2,Web,Two-Door Car,Medsize
30591.61257,11276,91,22,10,1,2,0,0,436.8,1,1,1,1,0,0,Nevada,Retired,Corporate L2,Offer1,Agent,Four-Door Car,Medsize
2220.187426,0,62,11,52,2,1,0,1,311.506082,0,1,1,1,1,1,Nevada,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
4914.035833,10037,71,14,29,0,3,0,1,292.181494,0,1,2,0,1,1,Oregon,Medical Leave,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
2395.57,21986,63,1,9,0,1,1,0,333.696228,0,2,1,0,1,2,Oregon,Disabled,Personal L3,Offer2,Branch,Two-Door Car,Medsize
5522.524223,85609,136,22,17,0,1,0,0,652.8,1,2,1,1,1,2,Arizona,Employed,Personal L3,Offer2,Agent,SUV,Medsize
15808.75757,86347,130,17,93,0,2,0,1,593.779554,1,1,2,1,1,2,Oregon,Employed,Personal L2,Offer1,Web,Sports Car,Medsize
2827.328603,20368,72,30,36,0,1,0,0,345.6,0,1,1,0,0,0,Oregon,Employed,Corporate L3,Offer4,Branch,Four-Door Car,Small
5421.524497,25778,68,29,34,0,3,0,0,20.141289,0,2,0,0,0,2,California,Employed,Corporate L2,Offer2,Call Center,Two-Door Car,Large
2514.59196,43860,65,15,58,0,1,1,0,156.124914,0,0,0,0,0,0,Nevada,Employed,Corporate L3,Offer2,Agent,Four-Door Car,Medsize
5157.642282,93303,65,11,96,0,5,0,1,40.757983,0,1,0,0,0,0,Oregon,Employed,Corporate L3,Offer1,Branch,Four-Door Car,Medsize
4874.665223,67467,61,4,22,0,9,0,1,365.879938,0,0,1,1,1,2,Oregon,Employed,Personal L2,Offer4,Branch,Two-Door Car,Medsize
4198.02525,30598,106,13,21,0,1,0,1,508.8,0,0,1,1,1,2,Arizona,Employed,Personal L2,Offer3,Agent,SUV,Medsize
5380.898636,55350,67,0,13,0,9,1,0,321.6,0,1,1,1,1,1,Arizona,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
13466.92071,11432,119,11,9,0,2,1,0,571.2,0,0,1,1,0,2,California,Disabled,Corporate L3,Offer2,Agent,SUV,Small
2424.424678,27093,61,10,19,0,1,0,1,292.8,0,1,1,1,1,1,Oregon,Employed,Personal L2,Offer3,Branch,Four-Door Car,Medsize
3823.853815,0,108,32,95,0,1,0,1,777.6,0,1,1,0,1,2,Nevada,Unemployed,Personal L3,Offer1,Agent,SUV,Medsize
13883.32934,0,197,3,85,0,9,0,0,1418.4,0,0,1,0,0,0,Oregon,Unemployed,Corporate L3,Offer2,Agent,Luxury Car,Large
2438.533897,38961,62,5,19,0,1,0,0,297.6,0,1,1,0,0,2,Oregon,Employed,Corporate L3,Offer1,Agent,Two-Door Car,Medsize
34090.03598,51840,94,10,75,0,2,0,0,33.747903,1,2,0,1,0,2,Oregon,Employed,Corporate L1,Offer2,Agent,Two-Door Car,Small
2840.302575,79181,72,1,24,0,1,0,1,241.277426,0,1,2,0,1,1,Nevada,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
24127.50402,14072,71,13,3,0,2,1,1,511.2,0,1,1,0,2,1,Oregon,Medical Leave,Special L2,Offer1,Agent,Four-Door Car,Medsize
7596.143777,56225,97,10,95,0,3,0,1,465.6,1,1,1,0,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Small
15096.27023,14909,199,31,95,0,6,0,1,1238.077611,0,0,1,1,1,1,Washington,Disabled,Personal L2,Offer1,Branch,Luxury Car,Medsize
6005.214792,26876,76,17,72,0,8,1,1,364.8,1,0,1,0,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
3455.23067,68401,88,14,14,0,1,0,1,242.254164,1,1,2,0,1,1,Oregon,Employed,Personal L1,Offer2,Agent,Four-Door Car,Medsize
5728.581037,29730,72,1,76,0,3,0,0,463.21435,0,1,1,1,1,1,Nevada,Employed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
